track_name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,track_id,track_genre_num
Christmas Time - 9372,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9372,100.0
Merry Christmas - 9373,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9373,100.0
Christmas Time - 9374,1.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9374,100.0
Christmas Time - 9375,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9375,100.0
Clarity - 9376,0.0,56.61538461538462,87.56180728545071,84.01876243722164,5.021645021645021,0.13651747603413972,0.02780040733197556,8.37782340862423,62.374245472837025,51.38594415134033,rock,9376,100.0
Let's Make A Night To Remember - 9377,0.0,48.205128205128204,62.284189833302136,82.3652042073344,2.7380952380952377,20.681910666345242,0.07382892057026476,12.320328542094456,39.83903420523139,72.27865161152474,rock,9377,100.0
Rock And Roll All Nite - 9378,2.0,55.384615384615394,92.8781315908629,83.68710319340471,17.532467532467532,1.9166563670286951,0.0,65.29774127310063,69.01408450704227,59.49739493450356,rock,9378,100.0
Hell Or High Water - 9379,1.0,58.46153846153846,94.18213566577532,81.38444044347578,7.586580086580085,15.561375785311837,0.0,63.44969199178645,54.124748490945684,48.20686027973637,rock,9379,100.0
Records - 9380,0.0,67.48717948717949,77.53100670920128,86.25983132758458,2.6406926406926408,0.0894286356575776,0.0,18.37782340862423,66.39839034205232,41.09182650428151,rock,9380,100.0
Christmas Time - 9381,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9381,100.0
Christmas Time - 9382,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9382,100.0
